Unnamed: 0,user_id,lon,lat,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
48690,{'$numberLong': '2874328108'},-95.86599731,29.53350067,9/9/2017,All Evacuation Orders for Fort Bend County are Cancelled https://t.co/NHLQyMMLyO,Fort Bend County,Rosenberg,1,1,1,0
459996,58624342,-96.77401775,32.79755357,8/30/2017,Texas Game Warden working hard on Beaumont-area water rescues and evacuations at Harvey2017 https://t.co/kuKBsst5Nn,Dallas County,Dallas,1,1,1,0
544012,395413460,-95.52128647,29.58864142,8/27/2017,Houston wasn??t the ONLY city whose leadership didn??t order a full blown mandatory evacuation,Fort Bend County,Missouri City,1,1,1,-1
419354,229605414,-97.53468,30.95472,8/31/2017,Helping out our friends and neighbors from the Hurricane Harvey evacuation. Please drop by any?? https://t.co/GObcMafDhi,Bell County,Salado,1,1,1,-1
90638,58624342,-96.77401775,32.79755357,9/8/2017,CHICKEN EVACUATION! These chickens are being evacuated from Key West due to HurricaneIrma https://t.co/CUvkxeZWaq,Dallas County,Dallas,1,1,1,0
364697,170721997,-95.450895,29.6762545,8/28/2017,Terrible flooding in our neighborhood and beyond. Many evacuations. Will be long recovery. Thanks to all for concern https://t.co/zC2Uim2HvY,Harris County,Houston,1,1,1,-1
487965,58624342,-96.77401775,32.79755357,8/24/2017,City of Port Aransas orders mandatory evacuation https://t.co/H6FJhqnoHO,Dallas County,Dallas,1,1,1,0
141785,{'$numberLong': '2875695789'},-94.88559723,29.37870026,8/26/2017,La Marque Voluntary Evacuation https://t.co/OqyWVgKtDe,Galveston County,Texas City,1,1,1,0
556985,{'$numberLong': '2864061615'},-95.8302002,29.74020004,8/25/2017,List of mandatory and voluntary evacuations for Hurricane Harvey https://t.co/Yc4dT3JA80,Fort Bend County,Hawks Landing,1,1,1,0
406543,{'$numberLong': '2875391164'},-95.56259918,29.62739944,8/28/2017,Fort Bend County Issues Evacuations; Missouri City Areas Included https://t.co/qSDhvdtl14,Fort Bend County,Stafford,1,1,1,0
538965,359128563,-97.7639,30.2672,8/28/2017,"This picture pretty much sums up our feelings about evacuations.

Been a bit of a challenging?? https://t.co/bOJn3iTWxs",Travis County,Austin,1,1,1,-1
73419,126933196,-95.5038,30.1774,9/6/2017,Getting your freak on in a hurricane evacuation shelter? See the video on the #IsiahFactor fromâ¦ https://t.co/bI0armb8Ad,Montgomery County,The Woodlands,1,1,1,0
95721,{'$numberLong': '2875391164'},-95.56259918,29.62739944,8/28/2017,Judge: Mandatory evacuations called for two Sugar Land LIDs https://t.co/1VaFt1rG4y,Fort Bend County,Stafford,1,1,1,0
180023,65178156,-95.4589,30.3161,8/28/2017,@Regrann from @doughbeezy  -  Missouri City/Sugarland mandatory evacuations issued by county?? https://t.co/utzAPzDhQF,Montgomery County,Conroe,1,1,1,0
10107,{'$numberLong': '2875348629'},-95.63230133,29.63019943,9/7/2017,All evacuation orders canceled in Ft. Bend County https://t.co/mbinYHh4xf,Fort Bend County,Sugar Land,1,1,1,0
193171,368119165,-95.3832,29.7629,8/28/2017,Some areas in Missouri City and Sugarland are now under mandatory evacuation orders. Please?? https://t.co/8tgXFddrG2,Harris County,Houston,1,1,1,0
188880,{'$numberLong': '2870808849'},-95.52919769,29.52869987,8/29/2017,Fort Bend County Issues Evacuations; https://t.co/HAcyopeuk3,Fort Bend County,Missouri City,1,1,1,0
358980,{'$numberLong': '753316366053052416'},-99.2375,30.0769,8/26/2017,I've been busy during our hurricane Harvey evacuation. I hope everyone is safe and I will be?? https://t.co/ayeCdBYErq,Kerr County,Ingram,1,1,1,0
299252,{'$numberLong': '2875758455'},-95.41870117,29.7173996,8/21/2017,"Controlled explosions, evacuations underway in neighborhood near Rice University https://t.co/eiNSjzWTJh",Harris County,West University Place,1,1,1,-1
461194,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/27/2017,More voluntary evacuations along rivers https://t.co/r2SD4K6TKG,Fort Bend County,Rosenberg,1,1,1,0
94842,{'$numberLong': '2874408405'},-95.03849792,29.57830048,8/25/2017,Citywide Voluntary Evacuation issued for Seabrook https://t.co/0QQy74Gv6L,Harris County,El Lago,1,1,1,0
95714,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/28/2017,Judge: Mandatory evacuations called for two Sugar Land LIDs https://t.co/090WeVhqnC,Fort Bend County,Rosenberg,1,1,1,0
161603,{'$numberLong': '2870795963'},-95.50050354,29.76379967,9/17/2017,Two elderly dead as Memorial-area residents ask why evacuations not ordered https://t.co/h34b3yZW9e,Harris County,Hunters Creek Village,1,1,1,-1
422161,110528816,-97.21697438,32.85093766,8/25/2017,A little late to call ???? 4 an emergency ???? evacuation since its about to strike. Certainly do not want to be driving in this. #HurricaneHarvey,Tarrant County,North Richland Hills,1,1,1,-1
406593,{'$numberLong': '2875348629'},-95.63230133,29.63019943,8/28/2017,Fort Bend County Issues Evacuations; Missouri City Areas Included https://t.co/v8Y2dRwmNj,Fort Bend County,Sugar Land,1,1,1,0
188997,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/29/2017,Fort Bend County Issues Evacuations; https://t.co/coQbpwjN4j,Fort Bend County,Rosenberg,1,1,1,0
188938,58624342,-96.77401775,32.79755357,8/29/2017,MANDATORY evacuation for Northwood Pines Subdivision located in Northgate Crossing MUD No.1. NOT for Northgate Subd?? https://t.co/slLYV3iAPS,Dallas County,Dallas,1,1,1,0
18620,{'$numberLong': '2870808849'},-95.52919769,29.52869987,8/28/2017,"Evacuation in face of Harvey not a simple call, leaders say https://t.co/rUsGfuOpBq",Fort Bend County,Missouri City,1,1,1,-1
180057,{'$numberLong': '2851616002'},-95.4312973,30.30400085,8/28/2017,Dam release ramps up Conroe evacuation plans https://t.co/sZVXUGPxHy,Montgomery County,Conroe,1,1,1,0
304716,{'$numberLong': '2850326631'},-95.58570099,29.70059967,8/30/2017,Evacuations multiply as hospitals scramble to protect sickest patients https://t.co/tlgkOYNnYQ,Harris County,Houston,1,1,1,-1
1060,{'$numberLong': '2863330414'},-95.19059753,29.52079964,8/31/2017,Elderly Friendswood man dies after Harvey evacuation https://t.co/f52ADKyN3n,Galveston County,Friendswood,1,1,1,0
461195,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/27/2017,TDCJ Announces Evacuation of 3 Units https://t.co/PQHWWxURK0,Fort Bend County,Rosenberg,1,1,1,0
432006,560675525,-95.34138889,29.98444444,8/24/2017,Waiting to board Harvey evacuation leg part one IAH to ATL then onto?? https://t.co/uhxOeCeMFa,Harris County,Houston,1,1,1,0
420391,55864025,-95.6469,29.1414,8/27/2017,"Mandatory evacuations issued for Brazoria, Sweeny and West Columbia. Where do they think we are?? https://t.co/AiL7jAKdau",Brazoria County,West Columbia,1,1,1,-1
519720,{'$numberLong': '4503001717'},-95.387,30.0541,8/27/2017,"TROPICAL STORM Emergency Rescue Numbers ??????

(Please use only in emergency evacuation?? https://t.co/XCRc8WZSJr",Harris County,Westfield,1,1,1,0
141555,{'$numberLong': '2866002617'},-94.97979736,29.36199951,8/26/2017,La Marque Voluntary Evacuation https://t.co/TZYXaa7J1p,Galveston County,La Marque,1,1,1,0
406227,{'$numberLong': '2862982661'},-95.46839905,29.5454998,8/28/2017,Sienna Plantation Safe Evacuation Route https://t.co/hdN0PKjM65,Fort Bend County,Fresno,1,1,1,0
141467,{'$numberLong': '2883942865'},-95.04399872,29.45660019,8/26/2017,La Marque Voluntary Evacuation https://t.co/uVEgEiIykz,Galveston County,Dickinson,1,1,1,0
554424,{'$numberLong': '2875734329'},-95.49669647,30.17720032,8/29/2017,The Woodlands Evacuation Map Available https://t.co/tBisaKM6Dr,Montgomery County,The Woodlands,1,1,1,0
20306,114335873,-95.54108492,29.61563865,8/29/2017,MCMS will be open at 11am for Fort Bend County residents under evacuation. @ Missouri City Middle https://t.co/uP9TKSkzc8,Fort Bend County,Missouri City,1,1,1,0
460600,50686516,-95.69911844,29.69708032,8/28/2017,"#hurricaneharvey #prayfortexas #houstonstrong #evacuation @ Twin Oaks Village, Richmond, Texas https://t.co/5r8TckU5t9",Fort Bend County,Mission Bend,1,1,1,0
561474,199438862,-95.3832,29.7629,9/1/2017,"#evacuation #boundaries @ Houston, Texas https://t.co/nIbRQ2zKcN",Harris County,Houston,1,1,1,0
522782,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/31/2017,New mandatory evacuation for Barker... https://t.co/grSaLXOFha,Fort Bend County,Rosenberg,1,1,1,0
469849,{'$numberLong': '2875348629'},-95.63230133,29.63019943,8/31/2017,New mandatory evacuation for Barker... https://t.co/qwldaxRGIS,Fort Bend County,Sugar Land,1,1,1,0
78012,86373985,-97.284025,32.49489275,8/29/2017,"We are on day 5 of our evacuation and despite a lot of ""togetherness"" of the four of us in a 25?? https://t.co/LFiAdtLtT5",Johnson County,Burleson,1,1,1,-1
48721,{'$numberLong': '2875348629'},-95.63230133,29.63019943,9/9/2017,All Evacuation Orders for Fort Bend County are Cancelled https://t.co/rsfOLWYP3f,Fort Bend County,Sugar Land,1,1,1,0
525977,41747410,-95.4674,29.685,9/1/2017,Evacuations still underway in parts of East Texas while homeowners like Bob and Debbie Gardner?? https://t.co/9pYX7VK7nN,Harris County,Houston,1,1,1,0
346765,{'$numberLong': '2862982661'},-95.46839905,29.5454998,8/28/2017,Plantation Safe Evacuation Route https://t.co/TiiVyGWtSN,Fort Bend County,Fresno,1,1,1,0
142892,58624342,-96.77401775,32.79755357,8/24/2017,Several Texas cities are under a mandatory evacuation due to Hurricane Harvey. Here's the list --?? https://t.co/uFQn4OYKG6,Dallas County,Dallas,1,1,1,0
106051,16382386,-97.01,28.1686,9/2/2017,Cleanup brings as residents are allowed back into the evacuation areas to see what's left of?? https://t.co/9nvbd17nqt,Aransas County,Holiday Beach,1,1,1,0
415990,58624342,-96.77401775,32.79755357,8/25/2017,Mandatory evacuations ordered in some coastal Texas cities ahead of Harvey https://t.co/MwRylrocut,Dallas County,Dallas,1,1,1,0
44583,{'$numberLong': '2850410380'},-95.45310211,29.1753006,8/26/2017,"BREAKING NEWS: More evacuations imminent as San Bernard, Brazos expected to flood https://t.co/V4XbOQ5zpx",Brazoria County,Angleton,1,1,1,-1
217101,479006488,-95.5394,29.5828,8/29/2017,Day 5. I think the worst is over. Still in a voluntary evacuation zone but it depends on the?? https://t.co/eVPum1d7Tb,Fort Bend County,Missouri City,1,1,1,-1
189026,{'$numberLong': '2875348629'},-95.63230133,29.63019943,8/29/2017,Fort Bend County Issues Evacuations; https://t.co/98rsWLWoYZ,Fort Bend County,Sugar Land,1,1,1,0
201885,58624342,-96.77401775,32.79755357,9/9/2017,"FL Governor tells people in evacuation zones to get out ""not in an hour... right now."" Irma LIVE:â¦ https://t.co/0PqudyudRn",Dallas County,Dallas,1,0,0,-1
519144,29141190,-95.541533,29.780859,8/29/2017,Omni hotel the Water is rising! 2nd evacuation! Watch THE MOST HIGH?? https://t.co/BXZ7soZ924,Harris County,Houston,1,1,1,-1
189624,{'$numberLong': '2875348629'},-95.63230133,29.63019943,8/31/2017,New mandatory evacuation for Barker... https://t.co/scahO5hNXe,Fort Bend County,Sugar Land,1,1,1,0
96080,261469386,-95.364938,29.745714,8/28/2017,It's impossible to have an evacuation for a storm on 48 hours notice. U can't pull it off in disaster movies lol https://t.co/I09TkqqN6I,Harris County,Houston,1,1,1,-1
176243,15981927,-97.6957183,30.36272006,8/29/2017,"Z: ??Smalls is making out like a BANDIT this evacuation! A big donut, new shoes??.??

Everything *always* comes up Smalls.",Travis County,Austin,1,1,1,1
120402,{'$numberLong': '2883867506'},-95.11699677,29.71380043,9/1/2017,Deer Park evacuation shelter closes https://t.co/HeP5gWAG2n,Harris County,Deer Park,1,1,1,0
362138,{'$numberLong': '2870808849'},-95.52919769,29.52869987,8/28/2017,Plantation Safe Evacuation Route https://t.co/fQ9RKHYaAp,Fort Bend County,Missouri City,1,1,1,0
388041,81442514,-95.3832,29.7629,8/30/2017,"#google.org/crisismap/2017-harvey Click Layers you can click Evacuation Resources, routes,?? https://t.co/izVWG1cEQm",Harris County,Houston,1,1,1,0
95314,159606927,-95.50563573,29.63963964,8/28/2017,Some of mo city under mandatory evacuation,Harris County,Houston,1,1,1,0
469857,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/31/2017,New mandatory evacuation for Barker... https://t.co/YPP4WtgqJv,Fort Bend County,Rosenberg,1,1,1,0
572834,58624342,-96.77401775,32.79755357,9/5/2017,Suspicious backpack prompts evacuations at Gilbreath-Reed Career and Technical Center in Garland. Garland PDâ¦ https://t.co/bfaQlHI2cd,Dallas County,Dallas,1,0,0,0
380085,{'$numberLong': '2874328108'},-95.86599731,29.53350067,9/3/2017,Evacuation Orders Modified to Voluntary for Areas Along the Brazos and San Bernard Rivers https://t.co/HpTW7HA7wa,Fort Bend County,Rosenberg,1,1,1,0
495404,{'$numberLong': '2870808849'},-95.52919769,29.52869987,9/3/2017,Evacuation Orders Modified to Voluntary for Areas Along the Brazos and San Bernard Rivers https://t.co/2JDS2rZL9H,Fort Bend County,Missouri City,1,1,1,0
44587,{'$numberLong': '2881050374'},-95.30245634,30.02109693,8/26/2017,"My evacuation buddy! #BigH #hurricaneharvey #efyouharvey #evacuee @ Kenswick Forest, Humble, Texas https://t.co/5933ACgAWS",Harris County,Bordersville,1,1,1,1
413941,1406692032,-94.1267,30.0799,8/31/2017,Floods force evacuation in beaumont #hospitals .#prayfortexas #angelsonearth #military #rescue?? https://t.co/rzONWbCKLC,Jefferson County,Beaumont,1,1,1,-1
532831,264422466,-95.2314663,29.6795207,8/28/2017,Yea but that guy SWEARS KHOU SAID MANDITORY EVACUATION IN PASADENA/SOHO... PROBABLY WATCHING?? https://t.co/pERHX6U52Y,Harris County,Houston,1,1,1,-1
406385,{'$numberLong': '2870808849'},-95.52919769,29.52869987,8/28/2017,Fort Bend County Issues Evacuations; Missouri City Areas Included https://t.co/myHQwlOHBo,Fort Bend County,Missouri City,1,1,1,0
117902,{'$numberLong': '884978393032392704'},-97.668067,30.443068,9/9/2017,Florida officials begin ordering evacuations as Hurricane Irma intensifies to a Category 5 - The Washington Post https://t.co/eRJvaMXkV7,Travis County,Austin,1,0,0,0
538774,{'$numberLong': '3012125493'},-95.3832,29.7629,8/28/2017,Anybody in need of evacuation in Homestead ?????????? Contact jamaicancocoa_  #hurricaneharvey?? https://t.co/dxxuUHCsKA,Harris County,Houston,1,1,1,0
483364,{'$numberLong': '2870808849'},-95.52919769,29.52869987,8/28/2017,Evacuation Order https://t.co/E1XEPsRaYd,Fort Bend County,Missouri City,1,1,1,0
494437,404414352,-97.7639,30.2672,8/26/2017,The reason i would have left if it was a mandatory evacuation HE IS MY ???? #PRAYFORCORPUSCHRISTI @?? https://t.co/y87ucPOha4,Travis County,Austin,1,1,1,-1
10155,{'$numberLong': '2870808849'},-95.52919769,29.52869987,9/7/2017,All evacuation orders canceled in Ft. Bend County https://t.co/761YdrRO4T,Fort Bend County,Missouri City,1,1,1,0
83195,328932731,-97.1436768,31.54599,9/8/2017,"Throwback to an evacuation to Waco, TX. What a fun town and fun time with @david__mayfield, hisâ¦ https://t.co/8cr2y0byOq",McLennan County,Waco,1,1,1,1
544127,395413460,-95.52124371,29.58867795,8/27/2017,How many directives do we ignore on a daily basis but NOW we wanna have the nerve to act like people would??ve obeyed a mandatory evacuation?,Fort Bend County,Missouri City,1,1,1,-1
32709,1406692032,-93.7591,30.1092,8/31/2017,Latest news on orangetexas for those with out electricity. #Evacuation #Busing #Texasstrong?? https://t.co/L6PLCbaU5e,Orange County,Orange,1,1,1,0
483508,{'$numberLong': '2874328108'},-95.86599731,29.53350067,8/28/2017,Evacuation Order https://t.co/Us59Rt9QJV,Fort Bend County,Rosenberg,1,1,1,0
180094,{'$numberLong': '2870808849'},-95.52919769,29.52869987,8/28/2017,Fort Bend issues mandatory evacuations including some Missouri City locations https://t.co/ZZa6kyPJIq,Fort Bend County,Missouri City,1,1,1,0
