idx,user_id,lon,lat,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
258164,1296811897,-95.40157602,29.70781067,9/19/2017,"#LeadItBigger (@ Texas Children's Hospital in Houston, TX) https://t.co/RtrIZ9uGvI https://t.co/TWKcgCHZBR",Harris County,Houston,0,0,0,
258420,47970230,-95.31225928,29.81218445,9/1/2017,#lbjhospital @ LBJ General Hospital https://t.co/2J5wXymJUc,Harris County,Houston,0,0,0,
259532,358030782,-95.56803251,29.98929185,8/29/2017,PATROLLING ON HOSPITAL SHUT DOWN N MY RELAXED GEAR @ CHI St. Luke's Health https://t.co/ITrxkVLvt9,Harris County,Kohrville,0,0,0,
262645,16353506,-95.17576157,29.99456186,9/18/2017,"I'm at Lonestar Veterinary Hospital in Humble, TX https://t.co/WLuvBiI7nd",Harris County,Atascocita,0,0,0,
268238,38299651,-95.53829012,29.53808517,9/11/2017,"I'm at Sienna at 6 Veterinary Hospital in Missouri City, TX https://t.co/gmC04j2Oml https://t.co/XdjnstXLLd",Fort Bend County,Missouri City,0,0,0,
268268,38299651,-95.53807064,29.53857871,9/11/2017,#DrManny #SiennaAt6Veterinary @ Sienna at Six Veterinary Hospital https://t.co/yfUdODL9JW,Fort Bend County,Missouri City,0,0,0,
275391,22157813,-98.5452795,29.353342,9/11/2017,"Are you in #SanAntonio, TX? Interested in a Clinical... #opportunity? Southwest General Hospital is looking!â¦ https://t.co/DrhmLtMKzq",Bexar County,San Antonio,0,0,0,
278473,{'$numberLong': '4340025552'},-98.20524267,26.2527447,9/19/2017,En oraciones x Puerto Rico ðð¼ðð¼ðð¼ðð¼ðð¼ðð¼ðð¼ðð¼ðð¼ðð¼Unidos asemos la fuerza @ Doctors Hospital atâ¦ https://t.co/kSM5qiuHHm,Hidalgo County,McAllen,0,0,0,
280812,1296811897,-95.40157602,29.70781067,9/12/2017,"#BeTheDifference (@ Texas Children's Hospital in Houston, TX) https://t.co/Ojj2y3zVou https://t.co/PtvVm6bCYq",Harris County,Houston,0,0,0,
281258,34166166,-101.9029181,35.17712325,8/22/2017,Broke this handsome guy out of the hospital!!! #gallbladderfree?? https://t.co/JB70chWCuG,Randall County,Amarillo,0,0,0,
282924,22157813,-98.5452795,29.353342,9/6/2017,"Southwest General Hospital is expanding our team! We have a RN - Emergency... role in #SanAntonio, TX open today!â¦ https://t.co/0k7i5ODF99",Bexar County,San Antonio,0,0,0,
285639,{'$numberLong': '735281569389117440'},-96.83676,32.81199,9/6/2017,At my doctor appointment at Parkland @ Parkland Hospital https://t.co/B74E9Pgpvr,Dallas County,Dallas,0,0,0,
285686,22157813,-98.5452795,29.353342,9/6/2017,"***#HiringAlert: Southwest General Hospital is looking for a RN... in #SanAntonio, TX! Click to apply!â¦ https://t.co/z3EZXdutrW",Bexar County,San Antonio,0,0,0,
285812,{'$numberLong': '735281569389117440'},-96.83676,32.81199,9/6/2017,Just posted a photo @ Parkland Hospital https://t.co/PN2SIGZSNA,Dallas County,Dallas,0,0,0,
286777,57505853,-96.82123303,33.1350714,9/6/2017,"I'm at LazyPaw Animal Hospital - @lazypawvet in Frisco, TX https://t.co/AflGexLS0K https://t.co/RrEFbQMRkd",Collin County,Frisco,0,0,0,
287960,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/6/2017,"Southwest General Hospital is expanding our team! We have a Program... role in #SanAntonio, TX open today!â¦ https://t.co/v453sFDGTq",Bexar County,San Antonio,0,0,0,
289174,{'$numberLong': '2305943114'},-96.83676,32.81199,9/6/2017,As I was driving from hospital to hospital today &amp,Texas,Dallas County,0,0,0,
293001,15066992,-97.14606,32.95684,9/20/2017,"Knee surgery today. (@ Methodist Hospital Southlake in Southlake, TX) https://t.co/OGMhoyQbec",Tarrant County,Southlake,0,0,0,
297570,143153117,-98.57519484,29.5127545,9/14/2017,"I'm at St. Lukes Baptist Hospital in San Antonio, TX https://t.co/17yf714NpS",Bexar County,San Antonio,0,0,0,
299363,244597445,-106.3261804,31.8410942,8/21/2017,Zoom in to see the eclipse???? @ Fort Bliss Replacement Hospital Project https://t.co/5Ug7Fdalrl,El Paso County,Liberty Expressway,0,0,0,
300678,17628455,-95.39964322,29.7103956,9/3/2017,"I'm at Houston Methodist Hospital - @hmdigitalmkt in Houston, TX https://t.co/sLEaQhF9ZV",Harris County,Houston,0,0,0,
304716,{'$numberLong': '2850326631'},-95.58570099,29.70059967,8/30/2017,Evacuations multiply as hospitals scramble to protect sickest patients https://t.co/tlgkOYNnYQ,Harris County,Houston,1,1,1,-1
304859,{'$numberLong': '2872520561'},-95.14029694,29.64830017,8/30/2017,Evacuations multiply as hospitals scramble to protect sickest patients https://t.co/2u43tuFpG2,Harris County,Pasadena,1,1,1,-1
310302,1296811897,-95.40157602,29.70781067,9/18/2017,"And we start another great week! #LeadItBigger (@ Texas Children's Hospital in Houston, TX) https://t.co/JeyS3dTHw3 https://t.co/mAUOiGhRwy",Harris County,Houston,0,0,0,
313085,316130071,-95.40172495,29.7077374,8/23/2017,He had a message for his dad ?????? @ Texas Children's Hospital https://t.co/Z5qDcEFNwZ,Harris County,Houston,0,0,0,
313243,23223157,-98.47462557,29.61607786,8/23/2017,There??s something ironic about going to the hospital and eating a bbq bacon cheddar burger and?? https://t.co/wWClJKeA10,Bexar County,San Antonio,0,0,0,
314388,58624342,-96.77401775,32.79755357,8/25/2017,At least 10 critically ill babies from a hospital in Corpus Christi will ride out Hurricane Harvey in North Texas https://t.co/sBDhAvOn4Y,Dallas County,Dallas,1,1,1,0
314409,{'$numberLong': '887746771824373761'},-95.62710364,31.73276831,8/25/2017,"Telling bout my stay here in room328,of Palestine, hospital, thank god they were this morning I?? https://t.co/ySaumpJr9e",Anderson County,Palestine,0,0,0,
317584,{'$numberLong': '728319907704627200'},-96.82208338,32.78382975,9/2/2017,If this not the slowest hospital rn ???????????????????,Dallas County,Dallas,0,0,0,
318895,822326569,-97.12365,32.83462,8/29/2017,Just posted a photo @ HEB Hospital Labor and Delivery Room https://t.co/87Fvzl4hze,Tarrant County,Bedford,0,0,0,
323655,{'$numberLong': '2875758455'},-95.41870117,29.7173996,8/30/2017,Rutland hospital president to retire https://t.co/K8EGvcTgVx,Harris County,West University Place,0,0,0,
325049,33161818,-98.20524267,26.2527447,9/19/2017,Blah feeling like crap @ Doctors Hospital at Renaissance https://t.co/cRxKiYLF7F,Hidalgo County,McAllen,0,0,0,
325629,492653069,-95.3936,29.7108,9/13/2017,Spending my day with the vampires . Drained . Big Crazy Love ! @ Ben Taub Hospital https://t.co/IYJh8zWp6p,Harris County,Houston,0,0,0,
328495,423753657,-95.23209,29.77426,9/2/2017,Strake Jesuit and St. Agnes community helping East Community Medical Group. The hospital was?? https://t.co/zz6EBvARIL,Harris County,Houston,0,0,0,
330775,151751738,-98.5806572,29.50661901,8/31/2017,"I'm at Audie Murphy Memorial VA Hospital in San Antonio, TX https://t.co/9vaIYUSX1F",Bexar County,San Antonio,0,0,0,
335145,{'$numberLong': '3064904892'},-98.5806,29.5081,9/14/2017,#progressionnotperfection @ Audie L. Murphy Memorial VA Hospital https://t.co/NukGgmZzv0,Bexar County,San Antonio,0,0,0,
336520,{'$numberLong': '4586339233'},-98.5452795,29.353342,8/26/2017,We're excited to find our next RN -... at Southwest General Hospital - are you the one? Click to apply! #RT?? https://t.co/99kZyHeJGk,Bexar County,San Antonio,0,0,0,
336705,17628455,-95.39964322,29.7103956,8/26/2017,"Mom's having surgery. Please Leo her in your prayers. (@ Houston Methodist Hospital - @hmdigitalmkt in Houston, TX) https://t.co/7hKxiNmq87",Harris County,Houston,0,0,0,
336758,1904501209,-95.359402,29.7111,8/26/2017,Riding the storm out with my rabbit friend ???????????????????????????????? @ Ben Taub General Hospital https://t.co/XqQqXMN7iH,Harris County,Houston,0,0,0,
338031,728768072,-97.7639,30.2672,9/19/2017,"DAD UPDATE: Dad was transferred last night to the Rehab Hospital. We're glad he's here, as they?? https://t.co/JrftUGLO5I",Travis County,Austin,1,0,0,-1
338148,31486854,-95.45853045,30.20546814,9/19/2017,"I'm at St. Luke's The Woodlands Hospital in The Woodlands, TX https://t.co/ICQ2eGHHRM",Montgomery County,The Woodlands,0,0,0,
340591,22157813,-98.5452795,29.353342,9/11/2017,"***#HiringAlert: Southwest General Hospital is looking for a Traveler RN -... in #SanAntonio, TX! Click to apply!â¦ https://t.co/dmX4sVk2vI",Bexar County,San Antonio,0,0,0,
343909,58624342,-96.77401775,32.79755357,9/2/2017,"Nurse arrested, dragged from hospital for refusing to draw blood; responding officer now on leave?? https://t.co/ba2uaDVpTZ",Dallas County,Dallas,0,0,0,
349508,607674499,-96.77357042,32.91204216,8/20/2017,"At the hospital ready for our lives to change forever, pray for us guys, God is too good?? https://t.co/g72LLdEtsc",Dallas County,Dallas,0,0,0,
351089,859101001,-95.40257406,29.69320829,8/22/2017,"It is not only the person in the hospital bed that is going through a lot.   

This is true?? https://t.co/1xi2YvFBO0",Harris County,Houston,0,0,0,
356619,405945725,-98.20498799,26.2523464,8/21/2017,"I'm at Doctors Hospital at Renaissance in Edinburg, TX https://t.co/EU1dmrVn9e",Hidalgo County,McAllen,0,0,0,
357079,264422466,-95.3686,29.7694,8/21/2017,Still Haunted?????????????? @ Jefferson Davis Hospital https://t.co/7gfpSEtRXf,Harris County,Houston,0,0,0,
357101,264422466,-95.3686,29.7694,8/21/2017,Backside @ Jefferson Davis Hospital https://t.co/UzkaniL6yT,Harris County,Houston,0,0,0,
357120,264422466,-95.3686,29.7694,8/21/2017,Incinerator??? @ Jefferson Davis Hospital https://t.co/XawBx8bNej,Harris County,Houston,0,0,0,
357144,264422466,-95.3686,29.7694,8/21/2017,Incinerator??? @ Jefferson Davis Hospital https://t.co/9b0FPYUOW2,Harris County,Houston,0,0,0,
359768,25454994,-97.115822,32.749685,8/26/2017,I think I'm a jinx. @ Arlington Memorial Hospital - Sabinaaamin MD https://t.co/yWkDKqOzIN,Tarrant County,Arlington,0,0,0,
359875,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/12/2017,"Southwest General Hospital is looking for RN - L&amp;D -... candidates in #SanAntonio, TX - click to #apply!â¦ https://t.co/D2JFOwagCO",Bexar County,San Antonio,0,0,0,
363897,33489606,-96.84878906,32.8190272,8/25/2017,Day 22 in hospital and 3rd day finishing up of R-GDP Chemotherapy and it's going great no?? https://t.co/1aU7SU4j18,Dallas County,Dallas,0,0,0,
368229,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/4/2017,"***#HiringAlert: Southwest General Hospital is looking for a RN Traveler... in #SanAntonio, TX! Click to apply!â¦ https://t.co/x8FZJtwrks",Bexar County,San Antonio,0,0,0,
374001,22548518,-96.84082377,33.10269239,9/5/2017,"Please quit acting like a Monday! (@ Baylor Rehab Hospital - Frisco in Frisco, TX) https://t.co/XVOGENsa1s",Collin County,Frisco,0,0,0,
375335,143153117,-98.57511972,29.51248762,8/23/2017,"I'm at St. Lukes Baptist Hospital in San Antonio, TX https://t.co/XIJgUY6Mlo",Bexar County,San Antonio,0,0,0,
381131,614065547,-97.68863,30.31024,9/20/2017,You're 21 now so I don't have to get you from the hospital at 6 AM?? https://t.co/nMAkgRCWuh,Travis County,Austin,0,0,0,
382924,412034359,-95.52154954,29.69314235,8/22/2017,Just posted a photo @ Memorial Herman Southwest Hospital https://t.co/IEO3O240rK,Harris County,Houston,0,0,0,
383781,64217534,-97.31947022,32.72791305,9/19/2017,"Navy removes nurses who called newborns ""mini Satans"" and made them dance at Florida hospital. https://t.co/UWAkmvGRhy",Tarrant County,Fort Worth,0,0,0,
385285,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/12/2017,"***#HiringAlert: Southwest General Hospital is looking for a RN-Special... in #SanAntonio, TX! Click to apply!â¦ https://t.co/R4qddpmgeG",Bexar County,San Antonio,0,0,0,
387209,73240195,-96.76413642,32.88118122,8/26/2017,Portrait of Margot Perot. This women's health part of the hospital was built and dedicated to?? https://t.co/I2sGaGAue5,Dallas County,Dallas,0,0,0,
387979,33142966,-95.369803,29.760427,8/30/2017,Some Hospitals Hang on as Others Close Amid Harvey??s??Floods https://t.co/u8dog9vPIr,Harris County,Houston,0,0,0,
388534,405945725,-98.20626336,26.25502065,8/31/2017,Visiting my Mama! (@ Doctors Hospital At Renaissance Rehab Center) https://t.co/2gKcmkVz87,Hidalgo County,McAllen,0,0,0,
390335,22157813,-98.5452795,29.353342,8/23/2017,"Southwest General Hospital is looking for RN - Emergency Room... candidates in #SanAntonio, TX - click to #apply!?? https://t.co/hyPyiGtqqF",Bexar County,San Antonio,0,0,0,
391282,590302184,-95.63838041,29.60026193,9/19/2017,???????? Thanks Allah Dad finally going home ???????? my dad is being discharged from the hospital going home after 7... https://t.co/Q98akW8jFC,Fort Bend County,Sugar Land,1,0,0,1
392684,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/17/2017,"We're growing at Southwest General Hospital - #JoinUs! We're looking for a RN - Surgical... in #SanAntonio, TX!â¦ https://t.co/Sa0Rdsgf5L",Bexar County,San Antonio,0,0,0,
393561,22548518,-96.84082377,33.10269239,8/22/2017,"This one handed business is tougher than I remember! (@ Baylor Rehab Hospital - Frisco in Frisco, TX) https://t.co/A6BJJgsimy",Collin County,Frisco,0,0,0,
399789,405945725,-98.20626336,26.25502065,9/4/2017,Visiting my Mama! (@ Doctors Hospital At Renaissance Rehab Center) https://t.co/soxSk9D9YI,Hidalgo County,McAllen,0,0,0,
401647,412034359,-95.52154954,29.69314235,9/4/2017,Just posted a photo @ Memorial Herman Southwest Hospital https://t.co/eK4mdHERtJ,Harris County,Houston,0,0,0,
402478,1332064724,-98.20524267,26.2527447,9/4/2017,This little dude came to visit his great aunt. @ Doctors Hospital atâ¦ https://t.co/fsKb3G09NB,Hidalgo County,McAllen,0,0,0,
407239,15066992,-97.14606,32.95684,9/12/2017,"Hospital Pre-Op (@ Methodist Hospital Southlake in Southlake, TX) https://t.co/jb1hJ4Sxls",Tarrant County,Southlake,0,0,0,
410000,58833812,-96.83521246,32.81302247,8/25/2017,"I'm at Parkland Health &amp; Hospital System in Dallas, TX https://t.co/WX3JJjl5mu",Dallas County,Dallas,0,0,0,
410390,1296811897,-95.40157602,29.70781067,8/22/2017,"Be the leader! #leadership (@ Texas Children's Hospital in Houston, TX) https://t.co/nu4De82q7L https://t.co/L9gh6Jyiv7",Harris County,Houston,0,0,0,
410811,343074782,-98.20153721,26.25175576,8/22/2017,Hospital???? #ootd #sleepy #earlymorning #fashion #casualstyle #casual #rgvblogger?? https://t.co/tLq3UgwBGe,Hidalgo County,McAllen,0,0,0,
413941,1406692032,-94.1267,30.0799,8/31/2017,Floods force evacuation in beaumont #hospitals .#prayfortexas #angelsonearth #military #rescue?? https://t.co/rzONWbCKLC,Jefferson County,Beaumont,1,1,1,-1
415017,{'$numberLong': '2890159609'},-98.5701,29.50824,9/13/2017,Snug like a bug in a rug. Glad he's feeling better. @ Methodist Hospital https://t.co/beka5uzxU7,Bexar County,San Antonio,0,0,0,
416921,{'$numberLong': '4586339233'},-98.5452795,29.353342,8/21/2017,Ready for a new #adventure? Join us at Southwest General Hospital as a Director... - click to apply and say hi!?? https://t.co/MW9SVuqGkx,Bexar County,San Antonio,0,0,0,
421773,22157813,-98.5452795,29.353342,8/25/2017,"The Southwest General Hospital team is growing! In the #SanAntonio, TX area? Check out our RN -... role!?? https://t.co/iCisRJZaPW",Bexar County,San Antonio,0,0,0,
422392,17628455,-95.39993467,29.70935498,8/25/2017,Pain came back is unbearable for her. So we back. (@ Houston Methodist Hospital Emergency Room - @hmdigitalmkt) https://t.co/6LD0Mvk7kP,Harris County,Houston,0,0,0,
426715,17313056,-96.63396264,33.10224566,9/16/2017,"Me @ 40 yrs old when Doc released me with infant son from hospital. ""Are you crazy, doc, who'sâ¦ https://t.co/msmGXXp32w",Collin County,Allen,0,0,0,
429606,55626534,-97.3272,32.7274,8/30/2017,My hospital face LOL! @ John Peter Smith Hospital https://t.co/Vmy5b21k3O,Tarrant County,Fort Worth,0,0,0,
429735,55626534,-97.3272,32.7274,8/30/2017,Doing my own check up! @ John Peter Smith Hospital https://t.co/UCEul4R23g,Tarrant County,Fort Worth,0,0,0,
436875,405945725,-98.20498799,26.2523464,8/22/2017,"I'm at Doctors Hospital at Renaissance in Edinburg, TX https://t.co/GEZkD5Iv0D",Hidalgo County,McAllen,0,0,0,
437511,17628455,-95.39964322,29.7103956,8/25/2017,Bring mom home today. She's feeling better. Still a little sore (@ Houston Methodist Hospital - @hmdigitalmkt) https://t.co/7E3Fh6ImS8,Harris County,Houston,0,0,0,
445627,102503225,-98.20285774,26.25330918,8/24/2017,"Esperando a que le den de alta a la baby de mi BFF (@ The Women's Hospital at Renaissance in Edinburg, TX) https://t.co/pBip5tXM1z",Hidalgo County,McAllen,0,0,0,
447939,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/4/2017,"Southwest General Hospital is expanding our team! We have a RN CHARGE... role in #SanAntonio, TX open today!?? https://t.co/AQ8mndyau6",Bexar County,San Antonio,0,0,0,
447954,139962997,-95.1523813,31.80632314,9/4/2017,#LonelyHwy #LaborDay #Working #NoHayM??s ???????????? @ Rusk State Hospital https://t.co/NoV1xtT5WL,Cherokee County,Rusk,0,0,0,
449871,110528816,-96.95380158,32.83629914,8/20/2017,"I'm at VCA Animal Hospital in Irving, TX https://t.co/XqksTJIRU1",Dallas County,Irving,0,0,0,
453088,{'$numberLong': '2584277947'},-98.2005539,26.2536068,9/15/2017,Wrapping up our Yoga Awareness Month filming session here at Doctors Hospital at Renaissanceâ¦ https://t.co/SCu2kpkQYj,Hidalgo County,Edinburg,0,0,0,
453405,{'$numberLong': '3658521683'},-98.41575238,29.46003715,8/27/2017,"August 23, 2017 was the day we left the hospital and took our baby?? https://t.co/WbrFSJec0Z",Bexar County,San Antonio,0,0,0,
456393,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/17/2017,Ready for a new #adventure? Join us at Southwest General Hospital as a RN -... - click to apply and say hi!â¦ https://t.co/OC7OBbC7JO,Bexar County,San Antonio,0,0,0,
457031,{'$numberLong': '2340681846'},-97.11598101,32.7491637,9/17/2017,Hanging out at the NICU reunion here at Texas Health Arlington Hospital from 2 - 4 pm today. @â¦ https://t.co/mrFV4Ak3EY,Tarrant County,Arlington,0,0,0,
463898,23223157,-98.47459804,29.61580629,8/27/2017,"I'm at Methodist Stone Oak Hospital - @sahealth210 in San Antonio, TX https://t.co/Cq6niP7Ewq",Bexar County,San Antonio,0,0,0,
464596,213261887,-97.19816923,32.67245331,8/25/2017,Prepping for Children's hospital visit to the Fort Worth site (@ Texas Trust Corporate Office - @texastrustcu) https://t.co/PPNCBDvFG3,Tarrant County,Arlington,0,0,0,
466817,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/1/2017,"Southwest General Hospital is looking for Program Therapist -... candidates in #SanAntonio, TX - click to #apply!?? https://t.co/5tU9VVHkcI",Bexar County,San Antonio,0,0,0,
467012,1211595872,-96.84878906,32.8190272,9/1/2017,Today is the beginning of a massive expansion at UT Southwestern Clements University Hospital.?? https://t.co/zceNdhF4cy,Dallas County,Dallas,0,0,0,
470431,{'$numberLong': '800794938589859840'},-96.774467,32.785538,9/12/2017,How do you #celebrate a year of life after being in the hospital and almost dying 3 times???â¦ https://t.co/wrGa5EEox2,Dallas County,Dallas,0,0,0,
470530,38682264,-96.82644,33.04394,9/12/2017,Thank you Windhaven Veterinary Hospital for taking such good care of my kitties @ Windhavenâ¦ https://t.co/Yb04iPy2RQ,Collin County,Plano,0,0,0,
471954,21415341,-96.78983196,33.01477076,8/27/2017,"I'm at The Heart Hospital Baylor Plano in Plano, TX https://t.co/4o1bcGvDla",Collin County,Plano,0,0,0,
472601,{'$numberLong': '4586339233'},-98.5452795,29.353342,8/30/2017,We're excited to find our next RN... at Southwest General Hospital - are you the one? Click to apply! #RT?? https://t.co/WtDSrF3Bqq,Bexar County,San Antonio,0,0,0,
473139,{'$numberLong': '735281569389117440'},-96.83374284,32.80999361,8/30/2017,Hey what's up its early. I'm at the hospital with my son. @ Parkland?? https://t.co/R7e9GGWPFU,Dallas County,Dallas,0,0,0,
475755,268148003,-98.821202,32.399937,9/2/2017,I'm at Eastlamd Memorial Hospital https://t.co/dXaev8DupQ,Eastland County,Eastland,0,0,0,
481045,22157813,-98.5452795,29.353342,8/28/2017,"Are you in #SanAntonio, TX? Interested in a RN - Surgical... #opportunity? Southwest General Hospital is looking!?? https://t.co/LW1xrDLzKl",Bexar County,San Antonio,0,0,0,
484073,{'$numberLong': '3152122051'},-98.57511972,29.51248762,8/24/2017,"I'm at St. Lukes Baptist Hospital in San Antonio, TX https://t.co/1dQoD2s8h3",Bexar County,San Antonio,0,0,0,
485883,316130071,-95.40172495,29.7077374,8/22/2017,Surgery day...got dad playing with him ?????? @ Texas Children's Hospital https://t.co/GzmKb0AvOr,Harris County,Houston,0,0,0,
490638,128150161,-95.39614472,29.71402591,9/17/2017,My brother is in the hospital but we're still going to watch the #canelovsggg ð¥ð²ð½#boxing #fightâ¦ https://t.co/vqj0yKzY2N,Harris County,Houston,0,0,0,
493050,{'$numberLong': '720284731296714756'},-95.3832,29.7629,9/18/2017,"My wife is truly my best friend. Years ago, laying in a hospital bed struggling with addiction,â¦ https://t.co/GRmn7pdQ2z",Harris County,Houston,0,0,0,
497464,630683450,-97.34389067,32.89449717,9/17/2017,Chillin at the vet @ Rickords Animal Hospital https://t.co/07HC5WwIuY,Tarrant County,Fort Worth,0,0,0,
499966,{'$numberLong': '2863354613'},-94.77189636,29.30680084,9/3/2017,"After 60 years of helping Beaumont, Texas hospital needed help of its own https://t.co/0CNLg1ehs4",Galveston County,Galveston,0,0,0,
500790,822326569,-97.1232505,32.83502619,8/29/2017,?????????????????????????????? @ Texas Health Harris Methodist Hospital?? https://t.co/Yby9Tax6AM,Tarrant County,Bedford,0,0,0,
500958,{'$numberLong': '4586339233'},-98.5452795,29.353342,8/29/2017,"Southwest General Hospital is looking for RN - Telemetry - FT... candidates in #SanAntonio, TX - click to #apply!?? https://t.co/IjZ5tcDh2a",Bexar County,San Antonio,0,0,0,
505698,{'$numberLong': '720284731296714756'},-95.3832,29.7629,9/18/2017,"My wife is truly my best friend. Years ago, laying in a hospital bed struggling with addiction,â¦ https://t.co/GRmn7oWeDZ",Harris County,Houston,0,0,0,
506746,{'$numberLong': '4586339233'},-98.5452795,29.353342,8/24/2017,"Southwest General Hospital is expanding our team! We have a RN Utilization... role in #SanAntonio, TX open today!?? https://t.co/wNOKvPc8rJ",Bexar County,San Antonio,0,0,0,
509741,22157813,-98.5452795,29.353342,8/22/2017,"Southwest General Hospital is expanding our team! We have a RN-Special... role in #SanAntonio, TX open today!?? https://t.co/e5BEEE96WG",Bexar County,San Antonio,0,0,0,
509994,{'$numberLong': '2333986026'},-96.28974789,30.58151103,8/22/2017,#cloudchasing #themed #hospital #reflections #glasswindows #clouds #urbanphotography?? https://t.co/TLa0ypGuOz,Brazos County,College Station,0,0,0,
513467,{'$numberLong': '4586339233'},-98.5452795,29.353342,9/15/2017,"The Southwest General Hospital team is growing! In the #SanAntonio, TX area? Check out our RN - Med Surg... role!â¦ https://t.co/m6QiiwKwMg",Bexar County,San Antonio,0,0,0,
515609,33489606,-96.84518765,32.81610069,9/3/2017,When at the hospital this is what you snack on! ???? @ UT Southwestern Medical Center https://t.co/U19Cr0qjOs,Dallas County,Dallas,0,0,0,
516719,22157813,-98.5452795,29.353342,9/18/2017,"Southwest General Hospital is expanding our team! We have a RN - Med Surg... role in #SanAntonio, TX open today!â¦ https://t.co/BXk6rOg3FB",Bexar County,San Antonio,0,0,0,
517332,110528816,-96.95378019,32.83627082,9/18/2017,"I'm at VCA Animal Hospital in Irving, TX https://t.co/XasgCYoi1Z",Dallas County,Irving,0,0,0,
520684,111417676,-95.290577,32.342639,8/22/2017,"Visiting my grandmother!!! (@ Mother Frances Hospital Tyler - @tmfhc in Tyler, TX) https://t.co/zw5goG0fPb",Smith County,Tyler,0,0,0,
523407,564271869,-95.3865261,30.121149,8/31/2017,"Whether you are bringing her home from the hospital, it's her first birthday party or just in?? https://t.co/SjxeMY8s90",Montgomery County,Legends Run Drive,0,0,0,
523727,{'$numberLong': '750537088517431297'},-95.29097026,32.34281096,9/15/2017,I have a feeling that someone is watching me! #owl #hospital @ CHRISTUS Trinity Mother Frances https://t.co/W54vvQLUfR,Smith County,Tyler,0,0,0,
527225,23223157,-98.59072442,29.51358157,9/13/2017,"I'm at CHRISTUS Santa Rosa Hospital - Medical Center in San Antonio, TX https://t.co/MsdSXKCxfO",Bexar County,San Antonio,0,0,0,
527627,492653069,-95.3936,29.7108,9/13/2017,Just posted a photo @ Ben Taub Hospital https://t.co/F6vBn6xVOT,Harris County,Houston,0,0,0,
528473,16424552,-95.30708276,32.94517476,9/10/2017,"Seeing Aunt Ruth. (@ Mother Frances Hospital in Winnsboro, TX) https://t.co/KiHmPyoKtN",Wood County,Winnsboro,0,0,0,
