idx,user_id,lon,lat,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
64670,{'$numberLong': '2741038531'},-95.5307486,30.3161627,8/20/2017,It was #BackTheBrave Week to support #FirstResponders in #lineofduty injuries or deaths.?? https://t.co/VOTN6kyZnW,Montgomery County,Conroe,0,0,0,
64787,{'$numberLong': '2741038531'},-95.5307486,30.3161627,8/20/2017,#BackTheBrave week to support #FirstResponders in #lineofduty injuries or deaths with?? https://t.co/Qcb6sNg3xa,Montgomery County,Conroe,0,0,0,
73608,{'$numberLong': '892659410543276033'},-97.0062,33.0383,9/6/2017,"#injuries #car #truck#imalive #thankful @ Lewisville, Texas https://t.co/6XXM4Hqggp",Denton County,Lewisville,1,0,0,0
101453,261469386,-95.366085,29.745939,9/11/2017,Carson Palmer was gonna be a star if it wasn't for that injury,Harris County,Houston,0,0,0,
103465,471595732,-95.6969,29.9689,9/20/2017,"Football ???? Injuries..Even the virtual ones.  Ha!???? @ Cypress, Texas https://t.co/LWWrw06Wpf",Harris County,Houston,0,0,0,
106192,418859472,-97.09750366,32.93360138,9/2/2017,"Aledo runs past Colleyville Heritage, but star RB suffers injury https://t.co/nCbZNkFPWY",Tarrant County,Grapevine,0,0,0,
106194,418847036,-97.145401,32.88940048,9/2/2017,"Aledo runs past Colleyville Heritage, but star RB suffers injury https://t.co/2QCIQOwtSV",Tarrant County,Colleyville,0,0,0,
106209,1327215439,-97.08640289,32.85390091,9/2/2017,"Aledo runs past Colleyville Heritage, but star RB suffers injury https://t.co/btpvh8rxzK",Tarrant County,Euless,0,0,0,
106210,418859472,-97.09750366,32.93360138,9/2/2017,Aledo's Jase McClellan has big game before injury https://t.co/Oyj14ZrhpT,Tarrant County,Grapevine,0,0,0,
106226,418847036,-97.145401,32.88940048,9/2/2017,Aledo's Jase McClellan has big game before injury https://t.co/Kuhelbzz7L,Tarrant County,Colleyville,0,0,0,
106247,1327215439,-97.08640289,32.85390091,9/2/2017,Aledo's Jase McClellan has big game before injury https://t.co/U7FLzQGcIl,Tarrant County,Euless,0,0,0,
129597,{'$numberLong': '3142363759'},-95.17995425,29.71171171,9/7/2017,"Cavs new GM Colby Altman says,



""Listen this press conference is not going to be about IT hip injury, it's about the player IT""",Harris County,Pasadena,0,0,0,
143489,17612463,-96.63789,33.00695,8/24/2017,"Thank you to everyone for your continued concern over Rikki's seemingly minor injury. 

She had?? https://t.co/MNbuvyQ7tC",Collin County,Plano,0,0,0,
164421,62650969,-96.7459,33.0504,9/9/2017,"Where else can you get a meatball supremo, AND progressive treatment of a lower back injury? @â¦ https://t.co/YIiZ3ZW5j7",Collin County,Plano,0,0,0,
164428,31810338,-98.57400448,29.59580128,9/9/2017,"Quality work, no injuries! Fight schedule 9/29, 10/13, 11/3, 12/9!â¦ https://t.co/lyduxZLlcp",Bexar County,San Antonio,0,0,0,
166746,{'$numberLong': '2870808849'},-95.52919769,29.52869987,9/20/2017,Hightower HS alum suffered fatal neck injury during college football game https://t.co/JeINFhlePZ,Fort Bend County,Missouri City,1,0,0,0
166890,{'$numberLong': '2875391164'},-95.56259918,29.62739944,9/20/2017,Hightower HS alum suffered fatal neck injury during college football game https://t.co/Q3MpNLAfyQ,Fort Bend County,Stafford,1,0,0,0
177329,1072178982,-97.60120678,30.46590681,9/17/2017,"'Rowing' with the big dogs 



Jk but after 2 weeks of not hitting back (b/c of injury) a new PRâ¦ https://t.co/RnRn8k1doI",Travis County,Pflugerville,0,0,0,
181334,58624342,-96.77401775,32.79755357,8/21/2017,"Injury updates: Matt Bush, right knee bruise. Joey Gallo swelling in nose and upper lip. Will have precautionary?? https://t.co/wXWTZEIfQu",Dallas County,Dallas,0,0,0,
183101,1547795892,-97.3564351,32.7489035,9/1/2017,Does your neck hurt? Do you have lower back pain? Or recovering from an injury? Maybe you pulled?? https://t.co/sb4nTir5gG,Tarrant County,Fort Worth,0,0,0,
205155,890246688,-100,31,8/26/2017,1 fatality and multiple injuries have been reported after the devastation of #HurricaneHarvey.?? https://t.co/6Gq81GoXBo,Menard County,USA,1,1,1,0
210788,486934998,-99.46910129,27.52736067,8/30/2017,Less than 2 months out from my hamstring injury and back to sprinting ??? really happy with the?? https://t.co/zSMgLDXpqz,Webb County,Laredo,0,0,0,
223032,1269496880,-95.3832,29.7629,9/19/2017,Client getfit_activewear has an calf injury. No problem! Check out this #hiitworkout weâ¦ https://t.co/LKllqvym9s,Harris County,Houston,0,0,0,
223192,244281354,-97.74342,30.27027,9/4/2017,Injury accident in #Austin on Colorado St south of W 8th St #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
223202,244281354,-97.80444,30.24789,9/4/2017,Injury accident in #SouthAustin on 360 at Mopac #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
223242,244281354,-97.7299,30.2785,9/4/2017,Injury accident in #Travis on I-35 Upper Deck south of Mlk #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
225871,244281354,-97.73426,30.26672,9/4/2017,Injury accident on I-35 at 7th St #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
255346,244281354,-97.68853,30.35855,9/3/2017,Injury accident in #Austin on W Rundberg Ln near I 35 Service Rd #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
256480,1327407932,-97.13890076,32.58050156,9/9/2017,"UCLA commit, Mansfield's Cam'ron Jones, to miss 3 weeks with vertebra injury https://t.co/i2zUwSxspV",Tarrant County,Mansfield,0,0,0,
261046,1323113983,-96.89129639,32.9612999,8/25/2017,Free Sports Injury Clinic https://t.co/vXeLiRuqTb,Dallas County,Carrollton,0,0,0,
263088,1322875490,-97.1339035,32.69229889,8/27/2017,Hitchens suffers knee injury https://t.co/3hsErgfklD,Tarrant County,Arlington,0,0,0,
263092,333413235,-96.78469849,32.86600113,8/27/2017,OSHA changes rule on tracking workplace injuries and illnesses https://t.co/99js3c2uWB,Dallas County,Dallas,0,0,0,
263422,244281354,-97.93603,30.30505,8/27/2017,Injury accident in #Austin on TX-71 near Bee Caves Rd #ATXtraffic https://t.co/8laei8iLor,Travis County,Bee Cave,1,0,0,0
275092,64217534,-97.31947022,32.72791305,9/11/2017,"Shots fired during bank robbery in west Fort Worth, police say; no injuries https://t.co/kKnpbHwqxo",Tarrant County,Fort Worth,1,0,0,0
306204,244281354,-97.67419,30.47097,8/20/2017,Injury accident in #Austin on Bratton Ln over Michaelangelo Wy #ATXtraffic https://t.co/8laei8AmfZ,Travis County,Round Rock,1,0,0,0
306206,244281354,-97.67419,30.47097,8/20/2017,Injury accident in #Austin on Bratton Ln over Michaelangelo Wy #ATXtraffic https://t.co/8laei8iLor,Travis County,Round Rock,1,0,0,0
306351,244281354,-97.67054,30.1529,8/20/2017,Injury accident in #Austin on FM 973 at FM 812 #ATXtraffic https://t.co/8laei8iLor,Travis County,South Fork Estates,1,0,0,0
306484,244281354,-97.68656,30.33222,8/20/2017,Injury accident in #Austin on Cameron Rd at E Anderson Ln #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
309419,244281354,-97.73504,30.27233,9/4/2017,Injury accident in #Austin on Red River St north of E 12th St #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
321796,244281354,-97.60951,30.18621,9/3/2017,Injury accident in #Austin on Ross Rd at State Hwy 71 E #ATXtraffic https://t.co/8laei8iLor,Travis County,Berdoll Farms,1,0,0,0
322310,244281354,-97.7959,30.4653,9/3/2017,Injury accident in #Austin on Pecan Park Blvd at Hwy 183 N #ATXtraffic https://t.co/8laei8iLor,Williamson County,Austin,1,0,0,0
322513,244281354,-97.63852,30.40369,9/3/2017,Injury accident in #Austin on Dessau Rd near E Howard Ln #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
330368,44937362,-97.67825127,26.17478549,9/12/2017,"Post injuries update. BW: 178lbs.

Took 300lbs for some dubs on #binch  and hit a 455lb #skwotâ¦ https://t.co/UmJIkrau6M",Cameron County,Harlingen,0,0,0,
335554,244281354,-97.54126,30.18261,9/10/2017,Injury accident in #Garfield on TX-71 at Buck #ATXtraffic https://t.co/8laei8iLor,Travis County,Garfield,1,0,0,0
335582,244281354,-97.54126,30.18261,9/10/2017,Rollover / injury accident in #Garfield on TX-71 at Buck #ATXtraffic https://t.co/8laei8iLor,Travis County,Garfield,1,0,0,0
335661,244281354,-97.48406,30.35094,9/10/2017,Injury accident in #Travis on 290 near FM 1100 #ATXtraffic https://t.co/8laei8iLor,Travis County,Manor,1,0,0,0
351635,{'$numberLong': '2850503692'},-94.90509796,30.29789925,8/22/2017,Miller injury puts damper on Indians' bunt-error walk-off https://t.co/qgE7ENLNQG,Liberty County,Lumm,0,0,0,
379691,58624342,-96.77401775,32.79755357,8/26/2017,"At least 1 fatality, multiple injuries reported in Rockport | HurricaneHarvey txwx?? https://t.co/njcZ9TWYld",Dallas County,Dallas,1,1,1,0
410396,249876171,-98.40472,29.4747,8/22/2017,"Injury crash. left lane blocked in #NeSide on Lp 410 NB approaching I-35, stop and go traffic back to Sinclair Rd, delay of 20 mins #traffic",Bexar County,San Antonio,1,0,0,0
433490,58624342,-96.77401775,32.79755357,8/23/2017,Report: Ankle injury could cause Odell Beckham Jr. to miss opener vs. Cowboys https://t.co/8409sWE7qv,Dallas County,Dallas,0,0,0,
448176,258818267,-97.1233521,32.9457817,9/15/2017,315# felt heavier than it should today. Trying to get that strength back after the back injury.â¦ https://t.co/SCXbfTFJTH,Tarrant County,Southlake,0,0,0,
459602,375107203,-97.17875609,32.99020663,8/30/2017,Getting back to routine after a long back injury requires sone?? https://t.co/czuZk6yria,Denton County,Trophy Club,0,0,0,
461398,395413460,-95.52119605,29.58881077,8/27/2017,"Heavy flooding across Missouri City! Tornadoes spotted. Thankfully, NO loss of life or major injuries. Stay home and avoid flood waters ????????",Fort Bend County,Missouri City,1,1,1,-1
462810,946942080,-96.34027778,30.61,9/9/2017,"Let's Geaux Colonels!!! Praying for a great, safe, injury free gameâ¦ https://t.co/mKkeyChAbI",Brazos County,College Station,0,0,0,
465722,{'$numberLong': '2870808849'},-95.52919769,29.52869987,9/20/2017,Fort Bend grad dies from neck injury https://t.co/M3J8fiHTdM,Fort Bend County,Missouri City,1,0,0,0
478709,244281354,-97.76917,30.27695,9/18/2017,Injury accident in #Austin on E 6th St near Hwy 1 Lp #ATXtraffic https://t.co/8laei8AmfZ,Travis County,Austin,1,0,0,0
478987,244281354,-97.66827,30.44047,9/10/2017,Injury accident in #Austin on I 35 at Wells Branch Pkwy #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
487252,33724311,-95.457392,29.7285434,9/14/2017,Astros' Jake Marisnick exits with apparent thumb injury https://t.co/D9Ki046ROh https://t.co/4eBN0vjP6p,Harris County,Houston,0,0,0,
491975,244281354,-97.78307,30.29159,8/21/2017,Injury accident in #Austin on Redbud Trail near Lk Austin Boulevard #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
511115,{'$numberLong': '3142363759'},-95.17995425,29.71171171,9/13/2017,"Brian Cushing has been horrible for 3 straight years... He is not the same player, thanks to all the injuries he acâ¦ https://t.co/BJRNFPZ7IQ",Harris County,Pasadena,0,0,0,
512376,37670814,-95.0579,29.84358,9/17/2017,"BACK IN THE SADDLE!

After 14 months of no motocross racing since Seth's injury last year, we areâ¦ https://t.co/e8LdEYgi82",Harris County,Barrett,0,0,0,
538332,{'$numberLong': '2875348629'},-95.63230133,29.63019943,9/20/2017,Fort Bend grad dies from neck injury https://t.co/KlbG3Q8OMG,Fort Bend County,Sugar Land,1,0,0,0
538627,{'$numberLong': '2870808849'},-95.52919769,29.52869987,9/20/2017,Fort Bend grad dies from neck injury https://t.co/HtRRRRlmgx,Fort Bend County,Missouri City,1,0,0,0
543773,244281354,-97.81236,30.25793,9/10/2017,Rollover / injury accident in #Austin on 360 at Walsh Tarlton #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
562806,244281354,-97.66827,30.44047,9/18/2017,Injury accident in #Austin on I 35 near Wells Branch Pkwy #ATXtraffic https://t.co/8laei8iLor,Travis County,Austin,1,0,0,0
