user_id,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
33920840,9/10/2017,"Malty, some fruity notes, and boozy. - Drinking a Molotov Cocktail @ The House of Hopper - https://t.co/XrZPT9GXAI #photo",Collin County,Plano,0,0,0,
470116847,9/18/2017,"Let us help you to create and recreate beauty in your home, office, hotel, camp, beach house!â¦ https://t.co/zNfsfZT1mR",Fayette County,Round Top,0,0,0,
38714110,9/2/2017,Part 4 of demo work on a flood damaged house from #Hurricane #Harvey.  #flood #flooded #houston?? https://t.co/QNZBWuVuP2,Montgomery County,Conroe,1,1,1,0
322945064,9/19/2017,Martin house Monty's American Pale ale is now in stock at D&amp;Q @MartinHouseBrew @ D &amp; Q Mini Mart https://t.co/HGCDndDZZz,Harris County,Houston,0,0,0,
41963573,9/3/2017,"Sunday funday ???????????? @ Ranch House Burgers II-Mission, TX https://t.co/764huU67m4",Hidalgo County,Mission,0,0,0,
448476982,9/8/2017,Chillin w my dogs ð¶ @ Martin House Brewing Company https://t.co/KaR51gE8kW,Tarrant County,Fort Worth,0,0,0,
19075559,9/10/2017,In the house at West End Church. Last of 5 services today. Love what's happening here! @ Westâ¦ https://t.co/CvlgZYoM0i,Harris County,Houston,0,0,0,
{'$numberLong': '780476339916713985'},9/9/2017,#ToyotaofBoerne is #nowplaying Our House by #Madness #cubevenue,Kendall County,Boerne,0,0,0,
{'$numberLong': '3817486992'},8/27/2017,"Full house...
ALL DAY...
and they want to still ask me questions?
... surviving #harvey #houston?? https://t.co/hukTGtYGBN",Harris County,Barker,0,1,0,-1
{'$numberLong': '2988071196'},8/21/2017,"???????????????????? @ Mama Fu's Asian House (151 Evans Drive, Kyle, TX) https://t.co/ZMZPL21cUR",Hays County,Kyle,0,0,0,
1322927220,8/22/2017,Mary Vernon at the Valley House Sculpture Center https://t.co/GhQSoRUoPT,Dallas County,Addison,0,0,0,
1935367921,8/28/2017,"I'm at The Yoakum House of Awesome in Milano, TX https://t.co/bDQNA4fTDc",Milam County,Milano,0,0,0,
15100146,8/26/2017,Drinking a Silver Star Bock by @FranconiaBrew @ Salt Grass Steak House ?? https://t.co/T4nrzM2Taa #photo,Denton County,Lewisville,0,0,0,
14447762,9/15/2017,Out with my pretty lady #outpuntedmycoverage @ Babe's Chckn Dinner House https://t.co/1lSpWo8OwV,Collin County,Frisco,0,0,0,
72932566,8/20/2017,I'm so thankful for all God does for me daily....Time to go praise Him in His house!!! Have a?? https://t.co/JQm7whRCEN,Harris County,Houston,0,0,0,
179811182,9/13/2017,OMG. #DHF it's been way too long. @ Dance House Fitness https://t.co/kpVaMoJUwS,Harris County,Houston,0,0,0,
{'$numberLong': '3133490394'},9/8/2017,Drinking a Persnickety Wheat by @SaloonDoor @ Kirby Ice House â https://t.co/CXldCUaHQW #photo,Harris County,Houston,0,0,0,
274652086,8/20/2017,Bettyfest photo booth! #bettyfestatx @ Spider House Cafe and Ballroom https://t.co/1pHe1Mvits,Travis County,Austin,0,0,0,
222016736,8/28/2017,"Houses of Parliament, Sun (1903) by Claude Monet

#art #arte #artist #artwork #ClaudeMonet #atx?? https://t.co/UNQpvSyaKN",Travis County,Austin,0,0,0,
{'$numberLong': '2468545279'},8/21/2017,Crisp warm and lightly salted house made Tortilla Chips served with warm and fresh made salsa.?? https://t.co/wiih4GR9u9,Montgomery County,Shenandoah,0,0,0,
101382100,9/17/2017,Ending my weekend at The Springs in McKinney! Come visit us at the open house today! @ THEâ¦ https://t.co/H4PlLii5jW,Collin County,Kelly,0,0,0,
{'$numberLong': '780476339916713985'},9/11/2017,#Nissan #SanMarcos is #nowplaying In My House by #MaryJaneGirls #cubevenue,Hays County,San Marcos,0,0,0,
237421135,8/26/2017,"I just love black women, the 90s, and hip hop!
#sipandsocialaustin2017 @ Peached Social House https://t.co/mbI06Ei9kM",Travis County,Austin,0,0,0,
21511205,9/1/2017,Who wants to buy a cool single story house with 1/3 of an acre under 250k in Austin?? Bring me a?? https://t.co/xy8PNywbxq,Travis County,Austin,0,0,0,
{'$numberLong': '780476339916713985'},9/5/2017,#Nissan #SanMarcos is #nowplaying Our Own House by #Misterwives #cubevenue,Hays County,San Marcos,0,0,0,
24299515,9/9/2017,Lunch time @ Gen Korean BBQ House https://t.co/STP3Jc2uit,Dallas County,Carrollton,0,0,0,
38105307,8/28/2017,This is what happen after we eat at my Momma house ?? We Gone ?? #GapMouthAn ?? splashy__ak ?????? https://t.co/l4oiTB3Cjo,Dallas County,Dallas,0,0,0,
166665882,9/1/2017,Don't forget about our open house this Sunday from 2-4! These beautiful images are from my?? https://t.co/OQak0pjlc1,Dallas County,Dallas,0,0,0,
297429853,8/21/2017,"Taking a break while showing houses, getting ready for eclipse! #eclipse #houston #sun @ Spring,?? https://t.co/RJIRjVFGmk",Harris County,Westfield,0,0,0,
