user_id,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
52509561,8/31/2017,"If you are going to run a shelter at the last minute in the middle of a 1000 year flood, I?? https://t.co/ywjC2zYX06",Galveston County,League City,1,1,1,-1
{'$numberLong': '2866011003'},9/5/2017,Volunteers help overloaded Dickinson animal shelter https://t.co/ITCL8YtxO5,Galveston County,League City,1,0,0,0
{'$numberLong': '3142363759'},8/29/2017,Have a shelter for many but choses to keep them out.... All that money y'all gave him and he's living in a mansion?? https://t.co/o5z8PVIQxQ,Harris County,Pasadena,1,1,1,-1
58624342,8/30/2017,Flooding forces Port Arthur shelter to evacuate https://t.co/d45cX9LY4O,Dallas County,Dallas,1,1,1,0
74005353,9/2/2017,Volunteering at a Houston shelter where I discover that many pets are as stressed as their?? https://t.co/fzBO7oIwpS,Harris County,Houston,1,1,1,-1
58624342,9/7/2017,2 jaguars from Harvey-battered Victoria find shelter at Dallas Zoo https://t.co/nS4mybGiV1,Dallas County,Dallas,1,1,1,0
96739727,9/1/2017,Wen Chic clients please call if you have been evacuated to a local shelter!! #katytexas?? https://t.co/YuRLb85Jrt,Fort Bend County,Cinco Ranch,1,1,1,-1
333426644,8/26/2017,Shelter opens for Hurricane Harvey https://t.co/MYGZm6lsoD,Dallas County,Dallas,1,1,1,0
{'$numberLong': '2863330414'},8/27/2017,Shelter opened https://t.co/oFuel6RhyB,Galveston County,Friendswood,1,1,1,0
{'$numberLong': '2853826637'},8/31/2017,"Specific Harris County Red Cross Shelters to Consolidate to NRG Stadium, George R Brown https://t.co/M1G8RyjMmh",Harris County,Houston,1,1,1,0
1090910450,8/31/2017,These boxes were packed with some Zeta love yesterday for shelters?? https://t.co/rA8YzRyC85,Harris County,Tomball,1,0,0,1
23568145,8/29/2017,"It??s hard, but we are able help. So we are going to do so! If someone needs shelter in?? https://t.co/OOHCVbwO37",Harris County,Parkwood Estates,1,1,1,1
23421645,8/29/2017,"As shelters welcome those escaping the flood in Houston and the surrounding areas, these fellow?? https://t.co/fTdwr03w9g",Dallas County,DeSoto,1,1,1,1
{'$numberLong': '3898187952'},8/27/2017,"Please do not call 911 unless it is a true life or death situation.
Do not seek shelter in your?? https://t.co/10aYpftcZH",Harris County,Houston,1,1,1,-1
{'$numberLong': '2853826637'},9/3/2017,Signs of recovery as sun rises on shelter downtown after Harvey https://t.co/UMZC1pgdOO,Harris County,Houston,1,1,1,1
{'$numberLong': '2883867506'},8/28/2017,Shelter Information https://t.co/Y3NWU7QGgf,Harris County,Deer Park,1,0,0,0
37352700,8/25/2017,You need a Shelter til 2am I got you lol... live_ultra_lounge_ got water &amp; drinks for days!!!?? https://t.co/mTWe2VK5YF,Bexar County,San Antonio,1,0,0,1
297429853,8/31/2017,Helping with translation team here at the NRG! #hurricaneharvey #nrg #shelter @ NRG Park https://t.co/gffZ2qxQmD,Harris County,Houston,1,1,1,1
905999150,8/28/2017,"First Baptist in Highlands is offering shelter, clothes and food for those in need. Volunteers welcome!?? https://t.co/BdlE8WxeQR",Harris County,Highlands,1,1,1,1
58624342,8/28/2017,We're live this morning as preparations are underway at the Dallas Mega shelter. NBC DFW HarveyRelief https://t.co/srivMQ3F7o,Dallas County,Dallas,1,1,1,0
1322875490,8/21/2017,Arlington Animal Services Achieves 57 Adoptions During Clear the Shelters Initiative https://t.co/ADJk2GKycr,Tarrant County,Arlington,1,0,0,0
18628453,9/17/2017,When you find a cool wall in #Houston. Style note: I gave my hoodie to a resident at the shelterâ¦ https://t.co/BzmAmmGiIJ,Harris County,Houston,1,0,0,1
1152164834,9/1/2017,Houstonian's are amazing! #Donations overflow at the George Brown Convention Center #shelter?? https://t.co/NJKP7wwJ73,Harris County,Houston,1,1,1,1
58624342,8/30/2017,"Harvey flooding in a Port Arthur, TX shelter as the storm churns on. https://t.co/AUZpS69dDh",Dallas County,Dallas,1,1,1,0
{'$numberLong': '3012125493'},8/28/2017,Pearland and Manvel if you need shelter contact @bxtchimbreyohn ?????#hurricaneharvey #pearland?? https://t.co/MLO11xGNoF,Harris County,Houston,1,1,1,0
1325321562,8/22/2017,122 Adopted in Clear the Shelters Event https://t.co/g0oXKAxomw,Dallas County,Duncanville,1,0,0,1
{'$numberLong': '2850405682'},9/18/2017,"Shelter, donation centers lending helping hands https://t.co/bXkKsyrEqQ",Brazoria County,Alvin,1,1,1,0
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/5jEGt3irgM,Montgomery County,Harper's Landing,1,0,0,0
58624342,8/26/2017,Tommie Allen rec ctr is now open as Walnut Hill shelter reaches capacity DallasOEM continues coordination w/ State?? https://t.co/LknNzumr80,Dallas County,Dallas,1,1,1,0
451762641,9/16/2017,â¢ Take a hike â¢ ð @ Grapevine North Shore Trail - Madd Shelter https://t.co/98e9twXEAh,Denton County,Flower Mound,0,0,0,
34312458,8/30/2017,Several Cathedral 20s &amp; 30s are volunteering their time at various shelters including GRB. A?? https://t.co/rCDC4byUzr,Harris County,Houston,1,1,1,0
{'$numberLong': '2870854426'},8/30/2017,Mayor Turner announces Houston curfew; Toyota Center to be used as shelter https://t.co/SldYy1P28o,Harris County,Houston,0,1,1,0
88121538,8/29/2017,"Houstonians lining up to volunteer at the Lakewood Shelter in Greenway Plaza @ Houston, Texas https://t.co/wo0SBHgrb2",Harris County,Houston,1,1,1,0
{'$numberLong': '3142363759'},8/29/2017,"@joelosteen says he will open up his doors, once the the shelters meet the capacity. Wouldn't that beat the whole purpose? SadButNoSurprised",Harris County,Pasadena,1,1,1,-1
218399961,8/30/2017,"SHARE????? SHARE????? NRG Center/NRG Park is now open as a shelter for up to 10,000 survivors????? ?????????????? https://t.co/ozM6ZWs93m",Harris County,Pasadena,1,1,1,1
199438862,8/30/2017,"#fulshear #tx #highschool #open #hurricane #shelter #relief #share @ Fulshear, Texas https://t.co/k4K5tK8Syc",Fort Bend County,Fulshear,1,1,1,0
{'$numberLong': '2850410380'},8/31/2017,Shelters seek to keep beds available https://t.co/j764X3laNB,Brazoria County,Angleton,1,1,1,0
33142966,8/30/2017,Houston Mosques Open Doors to Shelter Harvey??Evacuees https://t.co/LJ6Fnt5JKA,Runnels County,Winters,1,1,1,0
1152164834,9/2/2017,Volunteers sorting out clothes #donations at the largest #shelter in #houston - Houstonian's &amp;?? https://t.co/sf0yOurjNO,Harris County,Houston,1,1,1,0
199438862,8/29/2017,"#plz #stop #defending this #pos ""once shelters reach capacity"" shows u how much he cares about?? https://t.co/HkEcTAumee",Harris County,Houston,1,0,0,-1
{'$numberLong': '2956609909'},9/5/2017,"Spotted hanging on the wall of an awesome, makeshift Hurricane shelter for survivors of Harveyâ¦ https://t.co/uWMssNOWuT",Wharton County,Wharton,1,1,1,1
68494880,8/29/2017,Helping people and their pets find shelter. #houston #texas #htown #houstonstrong #volunteer @?? https://t.co/UujBzJ7Rbk,Harris County,Hudson,1,1,1,1
343162036,9/15/2017,Looking for something to do Saturday? Go support TAMUCC and the Women's Shelter of South Texasâ¦ https://t.co/drRbTf9yXk,Nueces County,Corpus Christi,1,0,0,1
1225838916,8/30/2017,Repost from thequeenp__passion ???????? #nrgpark #nrgcenter #shelter #hurricaneharvey #helpforhouston?? https://t.co/Iz0dQPj3j9,Harris County,Houston,1,1,1,0
40659739,8/27/2017,Here is a list of SHELTERS in the city! If you can make it safely... #Repost #HurricaneHarvey?? https://t.co/f92GZf5muz,Harris County,Houston,1,1,1,1
142123393,8/29/2017,"Need shelter in Missouri city/ Fort Bend area? @ Fort Bend Houston,?? https://t.co/22kb2RXVAk",Fort Bend County,Houston,1,1,1,0
{'$numberLong': '2853826637'},8/28/2017,Emergency Shelters for Fort Bend County Residents https://t.co/USgKp1wwVR,Harris County,Houston,1,1,1,0
298841237,8/29/2017,Shelters are incredibly low on diapers and formula. Please if you?? https://t.co/mPGkNG0Qgz,Montgomery County,Benders Landing,1,1,1,-1
540106506,8/30/2017,"@NRGParkFan stadium needs more BILINGUAL VOLUNTEERS, raza! Their doors are now open to shelter?? https://t.co/LYYm9jbUEu",Harris County,Houston,1,1,1,-1
{'$numberLong': '2875712475'},8/29/2017,UPDATE ON AREA SHELTER LOCATIONS - TOMBALL https://t.co/fjRYhLvzxj,Harris County,Hufsmith,1,1,1,0
58624342,8/30/2017,Dallas business works to shelter pets after Hurricane Harvey https://t.co/22Dq8f0LB3,Dallas County,Dallas,1,1,1,0
61311933,9/1/2017,"If you know anyone in need, please send them this way. Food, clothing, shelter, and care?? https://t.co/XKMA0LGAzu",Harris County,Houston,1,1,1,0
199438862,8/30/2017,"#lonestarcollege #249 #shelter #open #beds #plz #share @ Houston, Texas https://t.co/pLDE8r4mK5",Harris County,Houston,1,1,1,0
264422466,8/30/2017,Volunteering...giving Uber free rides to and from shelters .... THIS BUDS FOR YOU... YOU CAN?? https://t.co/joCjCGgNs2,Harris County,Pasadena,1,1,1,0
25032148,9/4/2017,Heading into the KBH Mega Shelter in Dallas volunteering through https://t.co/OR0c8MiEaw &amp; RedCross .â¦ https://t.co/D9ialSvigy,Dallas County,Dallas,1,1,1,1
31661882,8/30/2017,"#Repost bigtho
?????????
Shelter @ Houston, Texas https://t.co/R0tlGTF9HX",Harris County,Houston,1,1,1,0
58624342,9/2/2017,President Trump visited a Houston shelter and served lunch to Harvey evacuees https://t.co/aENEpJe9rd,Dallas County,Dallas,1,1,1,0
58624342,8/30/2017,Dallas County added to Harvey Disaster Declaration to pay for care and housing of evacuees (shelter operations) https://t.co/sQIS7i1PJG,Dallas County,Dallas,1,1,1,0
32981425,9/1/2017,"A symphony for those in need of shelter at lakewoodchurch...""Amazing Grace.""

So beautiful.?? https://t.co/EZQ6imfpbp",Harris County,Houston,1,1,1,1
335849549,8/25/2017,"Bracing for Harvey: Resources for Shelter, Food, Supplies, and Transportation: With residents of the?? https://t.co/8vEdzMwbnS #TeamNinja",Bexar County,San Antonio,1,1,1,0
23633215,8/30/2017,First 10lbs of chicken going in the smoker for the Fulshear Shelter.?? https://t.co/ZvudeqXqFh,Fort Bend County,Rosenberg,1,1,1,1
418859472,9/8/2017,Vote on 11/7 to Support Animal Shelter https://t.co/AiBwqytHIc,Tarrant County,Grapevine,1,0,0,0
{'$numberLong': '2483215927'},8/29/2017,"No paper, no service half the time. People on their roofs, people in shelters. Get a grip people",Harris County,Houston,1,1,1,-1
261469386,8/29/2017,George R Brown is taking ppl with pets if you need shelter there RT @MsFranSG: ???????????????? https://t.co/K0RsFb9ylo,Harris County,Houston,1,1,1,0
310506721,8/29/2017,"Over 9,000 people sheltered at #GRB! Please lend a hand by bringing supplies and/or?? https://t.co/2M4gHzJs8U",Harris County,Houston,1,1,1,0
{'$numberLong': '702891777754308608'},8/30/2017,NRG Center is opening as a shelter on 8/30 and needs volunteers. #houstonstrong #texasstrong?? https://t.co/HeWZntFMZ1,Harris County,Houston,1,1,1,1
35246187,8/30/2017,Riverside Mission from Waxahachie brought supplies to the POA shelter  many thanks.?? https://t.co/WqKaiIECxa,Harris County,Atascocita,1,1,1,1
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/432m6TNA2q,Montgomery County,Harper's Landing,1,0,0,-1
189763755,9/2/2017,The Streets Magician ???? @davidblaine here in Houston doing magic at the local shelters!!! Turning?? https://t.co/yRlIv667uc,Harris County,Houston,1,1,1,1
38131630,8/30/2017,"#Repost @trinabroussard (get_repost)
?????????
Shelter Info.
#Houston 
#HURRICANEHARVEY @ Houston, Texas https://t.co/sdWIqpkaKz",Harris County,Houston,1,1,1,0
368119165,8/28/2017,"If you need shelter! #Repost @jaiesbaptiste (get_repost)
#harveyrescuepage #houstonflood?? https://t.co/0nC2jT1KSJ",Harris County,Houston,1,1,1,0
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/18m6Np3nvu,Montgomery County,Harper's Landing,1,0,0,-1
19075559,8/28/2017,@RiverPointe is helping the shelter at BF Terry HS.  It's early so stay tuned. Help your?? https://t.co/fq9zQJWR2N,Harris County,Houston,1,1,1,0
{'$numberLong': '2850400817'},9/1/2017,Baytown family finds shelter and new chance in Del Rio https://t.co/G7s0GYp9x0,Chambers County,Cove,0,1,1,0
156120430,8/29/2017,#workflow for today since we are still sheltered in. #studio. Getting it done today! #mileeva?? https://t.co/51GFO0IMjr,Fort Bend County,Rosenberg,1,1,1,1
{'$numberLong': '2853826637'},9/15/2017,Evacuee shelter swap still up in the air https://t.co/7yTbnBsEH4,Harris County,Houston,1,1,1,0
64220628,8/30/2017,The city of Austin appeals to the musicians of the city to play in the shelters of the evacuated?? https://t.co/ajQ7f5pvw6,Travis County,Austin,1,1,1,0
223340790,8/30/2017,Reposting the information from lifepathchurchhouston. They're open to anyone that needs shelter.?? https://t.co/TkZSv3S87N,Harris County,Coventry Park Neighborhood Entrance,1,1,1,0
1323113983,9/5/2017,Mary Kay Hosts 9th Annual Suits for Shelters Launch Party https://t.co/ZSFjIQBnVW,Dallas County,Carrollton,1,0,0,0
40849582,8/30/2017,A furniture store in #Texas opened its doors to help hurricane victims seek shelter ???? In such a?? https://t.co/6e5t4QHGts,Harris County,Houston,1,1,1,0
58624342,8/27/2017,Dallas prepares convention center as mega shelter for Harvey flooding victims. --?? https://t.co/6zugjVF6jw,Dallas County,Dallas,1,1,1,0
{'$numberLong': '2852130051'},8/27/2017,"Angleton shelter offers safe, dry berth https://t.co/Y3Njfd49yY",Liberty County,Dayton,1,1,1,0
105074875,8/28/2017,"Oh lord.
You are a shelter from the storm, your view it's higher view,you ride on the wings of?? https://t.co/ypmhUi82kr",Menard County,USA,0,1,0,-1
1327252579,8/26/2017,Shelter opens for Hurricane Harvey https://t.co/ZVqNjuk085,Dallas County,Lancaster,1,1,1,0
24490010,8/28/2017,"#Repost 979thebox (get_repost)
?????????
Shelter if u need it also George R Brown, Gallery Furniture?? https://t.co/QfGbrALDTq",Harris County,Westfield,1,1,1,0
58624342,8/28/2017,Check out our map below for open shelter locations in Harris County! Stay safe! HurricaneHarvey https://t.co/NDMCENltHt,Dallas County,Dallas,1,1,1,1
259047286,9/13/2017,"PAWS! How T.W. Hicks, Inc. is Helping Animal Shelters throughout Texas  https://t.co/2HvrQTQsl2",Denton County,Lake Dallas,1,0,0,1
66763568,9/18/2017,Just posted a photo @ Montgomery County Animal Shelter Texas https://t.co/F61lzZd11c,Montgomery County,Harper's Landing,1,0,0,0
45835888,9/1/2017,Our Kazen shelter is being closed but here is some of the art evacuees left behind  ???? @ Abraham?? https://t.co/2eJa0zEOYl,Bexar County,San Antonio,1,1,1,0
{'$numberLong': '2853826637'},9/18/2017,GRB shelter closes after Harvey evacuees moved to other facilities https://t.co/xRJQCglG5T,Harris County,Houston,1,1,1,0
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/PLQLQqMkjn,Montgomery County,Harper's Landing,1,0,0,-1
9190842,8/30/2017,Here is what I am hearing in regards to when volunteers are needed most at shelters: early?? https://t.co/ifkbGfzi5X,Harris County,Houston,1,1,1,0
14617482,8/30/2017,"Holy Name parish in the near north side of htown is now a shelter too!
#tour_archgh @archgh  #harvey https://t.co/7ZHe1KyZGK",Harris County,Houston,1,1,1,1
{'$numberLong': '2850400817'},8/27/2017,Council receptive to no-kill shelter plan https://t.co/KyN7mA4clW,Chambers County,Cove,1,0,0,0
19818643,9/4/2017,Please consider volunteering with bakerripley at NRG Center - other shelters are closing andâ¦ https://t.co/yt55uMjS50,Menard County,USA,1,0,0,-1
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/JAo16wjYqx,Montgomery County,Harper's Landing,1,0,0,-1
{'$numberLong': '768107948782391296'},8/30/2017,"????Harvey Relief Info: To volunteer your time in Dallas at the mega-shelter/convention center,?? https://t.co/E7fAflEwbe",Dallas County,Dallas,1,1,1,0
13640332,9/1/2017,"Thousands of residents seek shelter at the GRB, thankfully, thousands have begun their own?? https://t.co/pa9DdRlfYT",Harris County,Houston,1,1,1,0
218399961,8/30/2017,"TOYOTA CENTER is now open as a shelter for 10,000+ survivors????? SHARE????? SHARE????? ???????????????? #Houston?? https://t.co/0LwTLTl8Kf",Harris County,Houston,1,1,1,-1
57170088,8/27/2017,"List of shelters ...repost @GODJ_GOLDIE @ Houston, Texas https://t.co/hcP82C77Mb",Harris County,Houston,1,0,0,0
333426644,9/5/2017,Mary Kay Hosts 9th Annual Suits for Shelters Launch Party https://t.co/doCfW8DeqQ,Dallas County,Dallas,1,0,0,0
{'$numberLong': '3012125493'},8/28/2017,"?????????? for anybody needing shelter or that is stranded #hurricaneharvey #houston @ Houston, Texas https://t.co/AGa0r4GXUy",Harris County,Houston,1,1,1,0
{'$numberLong': '2875734329'},9/7/2017,Woodlands Eco Realty Provides Shelter for Our Local Heroes https://t.co/WNeBOAStYP,Montgomery County,The Woodlands,1,1,1,1
{'$numberLong': '2875720725'},8/28/2017,Shelters available throughout city for families displaced by Harvey https://t.co/ew6JK7tGl6,Harris County,Houston,1,1,1,0
16925402,8/28/2017,I just dropped off an entire baby shower worth of diapers at the Hurricane shelter at the George?? https://t.co/eOA5PbtHl4,Harris County,Houston,1,1,1,1
{'$numberLong': '2853826637'},9/7/2017,Woodlands Eco Realty Provides Shelter for Our Local Heroes https://t.co/1zQeAspc0I,Harris County,Houston,1,1,1,1
{'$numberLong': '902682468742045696'},8/30/2017,"Share this number so we can get all the shelters fully staffed ASAP #houstonstrong @ Houston, Texas https://t.co/IhkSxQaVFO",Harris County,Houston,1,1,1,1
67389706,9/2/2017,"Getting supplies to drop at shelter(s) (@ Costco Wholesale in Houston, TX) https://t.co/fLPTMSfeUb",Harris County,Houston,1,1,1,0
218399961,8/28/2017,"UPDATED LIST OF SHELTERS???????? @ Houston, Texas https://t.co/iaQFXEGQqL",Harris County,Houston,1,1,1,0
30243507,9/6/2017,These two nasties over here having sex in the Houston shelter...in front of everyone. What inâ¦ https://t.co/TOn4JcmWtm,Harris County,Houston,1,1,1,-1
{'$numberLong': '2853826637'},8/28/2017,NEW SHELTERS OPEN NEAR TOMBALL https://t.co/wr54e8nyPA,Harris County,Houston,1,1,1,1
16823460,8/29/2017,More shelters @ 1043hitfm https://t.co/FExEd2Ao3C,El Paso County,El Paso,1,1,1,0
25314111,8/30/2017,#PrayForBeaumont!! The shelters are over flooded inside the buildings. #PrayForPortArthur too?? https://t.co/g16aOvU4SC,Jefferson County,Beaumont,1,1,1,-1
{'$numberLong': '2875385374'},8/29/2017,"New Shelter - Trinity Klein Lutheran Church in Spring, TX https://t.co/7tz0zdjgUJ",Harris County,Spring,1,1,1,0
58624342,8/28/2017,"Dallas Mega Shelter can hold 5,000. I'm told Plano is the backup for Dallas once its shelters are full. Harvey https://t.co/sqpqNaDvL5",Dallas County,Dallas,1,1,1,0
153876554,8/29/2017,Lakewood is now open for shelter for those who need it. For some of you that don't know most of?? https://t.co/ObjYop84P5,Galveston County,Friendswood,1,1,1,0
32291518,8/26/2017,"#makeshift #hurricane #hardened #chicken #shelter! #hurricaneharvey #bringiton! @ San Antonio,?? https://t.co/dAWFrFxX84",Bexar County,San Antonio,1,1,1,0
28158640,8/28/2017,"Updated Shelter's List...PLEASE REPOST!!!! @ Houston, Texas https://t.co/TOh5oININA",Harris County,Houston,1,1,1,-1
{'$numberLong': '2850448228'},8/28/2017,Shelters available throughout city for families displaced by Harvey https://t.co/LfTkPHPC96,Harris County,Houston,1,1,1,0
