user_id,lon,lat,created_at,text,state,county,city,topic_related,dis_related,dmg_related,sentiment
249818911,-95.37253,29.72874,8/29/2017,Water receded but high still closed on Hwy 288 S Fwy SB between 69 SW Fwy and The S Lp #traffic https://t.co/vuUN2ymKeH,Texas,Harris County,Houston,1,1,1,0
{'$numberLong': '715209574802784256'},-95.4179936,29.95688886,8/27/2017,"#USGS08075900 - Greens Bayou nr US Hwy 75 nr Houston, TX
Height: 85.07ft ??? (84.8ft)
Flow: 11100cfs
https://t.co/Vm3tqsdeX1",Texas,Harris County,North Houston District,0,0,0,
249818911,-95.22814,29.70766,8/29/2017,Closed due to flooding. in #Pasadena on Hwy 225 La Porte Fwy Outbound between Scarborough and Shaver #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Pasadena,1,1,1,0
249876171,-98.53078,29.39903,9/6/2017,"Disabled vehicle cleared in #SanAntonio on Hwy 90 EB approaching S Zarzamora, stop and go traffic back to Cupples, delay of 3 mins #traffic",Texas,Bexar County,San Antonio,1,0,0,0
249818911,-95.56298,29.86916,9/11/2017,Accident blocks a left lane in #WestSide on W sam houston tollway NB at Hwy 290 #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,0,0,0
{'$numberLong': '715209574802784256'},-95.4179936,29.95688886,8/27/2017,"#USGS08075900 - Greens Bayou nr US Hwy 75 nr Houston, TX
Height: 85.13ft ??? (84.8ft)
Flow: 11100cfs
https://t.co/f9OZIZu6L0",Texas,Harris County,North Houston District,0,0,0,
249818911,-95.64484,29.78785,8/28/2017,High water affecting all main lanes in #Houston on Hwy 6 NB at PARK ROW #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
41679815,-96.90217,32.86007,9/7/2017,"Road construction, right lane closed in #Dallas on Lp 12 NB near NW Hwy, stop and go traffic back to 114, delay of 5 mins #DFWTraffic",Texas,Dallas County,Dallas,1,0,0,0
249818911,-95.19736,29.71227,8/27/2017,Flooding in #Pasadena on Hwy 225 La Porte Fwy Frontage rd EB at Red Bluff #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Pasadena,1,1,1,0
41679815,-96.64011,32.68643,9/14/2017,"Accident, right lane blocked in #Dallas on 20 WB at Haymarket Rd, stop and go traffic back to Hwy 175, delay of 1 min #DFWTraffic",Texas,Dallas County,Dallas,1,0,0,0
250302410,-106.5504,31.8356,9/6/2017,Accident in #ElPaso on Resler Dr NB at Hwy 20 #traffic https://t.co/nZ2qPHc0XJ,Texas,El Paso County,El Paso,1,0,0,0
1445327550,-95.25454489,30.03758745,8/29/2017,"Hwy 59 @ Sorters RD Humble, Tx 2017 @ U Turn Crossfit https://t.co/tHKHB8rkOb",Texas,Harris County,Houston,0,0,0,
{'$numberLong': '715209574802784256'},-97.6886138,30.17798987,8/27/2017,"#USGS08159000 - Onion Ck at US Hwy 183, Austin, TX
Height: 18.59ft ??? (17ft)
Flow: 8210cfs
https://t.co/I1xwDqlAJv",Texas,Travis County,Pilot Knob,0,0,0,
41679815,-97.31741,32.76483,9/14/2017,"Accident, left lane blocked in #FortWorth on 35W NB before Hwy 121, stopped traffic back to Allen Ave, delay of 24 mins #DFWTraffic",Texas,Tarrant County,Fort Worth,1,0,0,0
249876171,-98.66365,29.44315,9/14/2017,"Accident cleared in #WestSide on Hwy 151 EB at Potranco, stop and go traffic back to Westover Hills, delay of 7 mins #traffic",Texas,Bexar County,San Antonio,1,0,0,0
250302410,-106.2678,31.80634,8/31/2017,Accident in #ElPaso on Montana Ave EB at Hwy 375 Lp #traffic https://t.co/nZ2qPHc0XJ,Texas,El Paso County,El Paso,1,0,0,0
